instId,instType,baseCcy,quoteCcy,settleCcy,ctVal,ctMult,ctValCcy,optType,stk,listTime,expTime,tickSz,lotSz,minSz,maxSz,maxLmtSz,maxMktSz,maxTwapSz,maxIcebergSz,maxTriggerSz,maxStopSz,last,lastSz,askPx,askSz,bidPx,bidSz,open24h,high24h,low24h,volCcy24h,vol24h,sodUtc0,sodUtc8,ts,minOrderValueUSD
SLERF-USDT,SPOT,SLERF,USDT,,,,,,,1721721600000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.07418,2021.62,0.07423,167.71,0.07409,167.71,0.07407,0.07433,0.0715,32711.5082075,445910.08,0.07217,0.07277,1755694225410,0.74
SLP-USDT,SPOT,SLP,USDT,,,,,,,1629354310000,,0.000001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.001775,22928.5203,0.001779,381612.641105,0.001776,274418.604651,0.001831,0.001866,0.001718,73695.697911576666,41211932.801994,0.001731,0.001786,1755694245714,0.18
SNT-USDT,SPOT,SNT,USDT,,,,,,,1611907686000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.02651,1620,0.02652,1620,0.0265,1620,0.02688,0.02705,0.02616,184040.44780737844,6954906.725853,0.02623,0.0265,1755694229018,2.65
SNX-USDT,SPOT,SNX,USDT,,,,,,,1611907686000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.6478,520.7,0.6481,48.845638,0.6477,540.74851,0.6679,0.6755,0.6267,339759.3662419419,525837.568406,0.633,0.6533,1755694243614,0.65
SONIC-USDT,SPOT,SONIC,USDT,,,,,,,1736247600000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.19672,92,0.19691,137.43,0.19674,500,0.20048,0.20188,0.1896,450177.462734,2312058.99,0.19305,0.19725,1755694245807,1.97
SOPH-USDT,SPOT,SOPH,USDT,,,,,,,1748433600000,,0.00001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.03325,997.8,0.03326,7091.1,0.03324,1002,0.03431,0.03457,0.03233,370714.693192,11160870.5,0.03273,0.03362,1755694244815,3.33
SPK-USDT,SPOT,SPK,USDT,,,,,,,1750150800000,,0.00001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.07631,671.1,0.07624,247.7,0.07623,438,0.07743,0.08017,0.07407,3858160.913005,49914839.1,0.07602,0.07692,1755694243530,7.63
SPURS-USDT,SPOT,SPURS,USDT,,,,,,,1698314400000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.4572,6,0.4572,45.3196,0.4566,52.8066,0.4582,0.4598,0.4485,29394.93407293,64516.799,0.456,0.4537,1755694217908,0.46
SSV-USDT,SPOT,SSV,USDT,,,,,,,1677664800000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,8.464,1.1816,8.468,10.7091,8.466,9.9604,8.633,8.7,8.166,792698.3122822,94162.6017,8.204,8.439,1755694245807,0.85
STETH-USDT,SPOT,STETH,USDT,,,,,,,1689674400000,,0.01,0.000001,0.001,,99999999999,1000000,99999999999.0000000000000000,99999999999.0000000000000000,99999999999.0000000000000000,1000000,4194.24,0.00199,4198.49,0.0108,4196.52,0.366362,4279.15,4329.62,4053.67,1388656.16156329,334.294286,4069.72,4180.64,1755694245812,4.19
STORJ-USDT,SPOT,STORJ,USDT,,,,,,,1611907686000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2589,128.605706,0.259,171,0.2588,1060.728105,0.2643,0.2659,0.2531,108742.6515831413,421105.452992,0.2545,0.2602,1755694244726,2.59
STRK-USDT,SPOT,STRK,USDT,,,,,,,1708432800000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.1337,1.5,0.1338,8252.8919,0.1336,26057.7197,0.134,0.1357,0.1281,869937.73528032,6562727.9849,0.1295,0.1326,1755694245807,0.13
STX-USDT,SPOT,STX,USDT,,,,,,,1614853497000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.6622,1.509662,0.6621,41.82259,0.662,1.5,0.6823,0.6883,0.6419,1492019.5277336708,2259580.953002,0.6518,0.6695,1755694244822,0.66
SUI-USDT,SPOT,SUI,USDT,,,,,,,1683114000000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,3.4835,82.8031,3.4837,2.5,3.4836,382.5122,3.588,3.6026,3.415,51457950.55068728,14737343.916,3.422,3.4908,1755694245807,3.48
SUSHI-USDT,SPOT,SUSHI,USDT,,,,,,,1611907686000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.767,1.5,0.7669,36.48861,0.7668,58.2,0.7791,0.7868,0.7422,1126904.7182399061,1481618.744809,0.7473,0.7645,1755694245813,0.77
SWEAT-USDT,SPOT,SWEAT,USDT,,,,,,,1663051473000,,0.000001,0.01,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.002128,453.54,0.002128,60155.27,0.002125,15663.5,0.002196,0.002225,0.002102,93709.74625448,43527927.64,0.00213,0.002177,1755694242707,0.21
SWFTC-USDT,SPOT,SWFTC,USDT,,,,,,,1611907686000,,0.000001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.010339,1400,0.010337,1891.352,0.010305,1891.352,0.010477,0.01069,0.01016,222255.480571103724,21392679.781954,0.01045,0.010537,1755694245514,1.03
T-USDT,SPOT,T,USDT,,,,,,,1648699657000,,0.00001,0.0001,100,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.01598,771.3431,0.01604,1260,0.01601,1260,0.01646,0.01653,0.01563,16833.432872084,1054844.6965,0.01581,0.01605,1755694232028,1.60
THETA-USDT,SPOT,THETA,USDT,,,,,,,1611907686000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.7806,0.000071,0.781,77.632624,0.7807,21.832624,0.7912,0.8017,0.7581,427967.2457070967,552182.122175,0.7645,0.7786,1755694244710,0.78
TIA-USDT,SPOT,TIA,USDT,,,,,,,1698775200000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,1.685,6.4612,1.686,249.3224,1.685,1944.4332,1.732,1.748,1.639,2128522.7198535,1263111.714,1.65,1.69,1755694245812,0.17
TNSR-USDT,SPOT,TNSR,USDT,,,,,,,1712589300000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.1218,1309.9256,0.1218,3790.9256,0.1216,9468.7473,0.1235,0.1243,0.1165,216347.3853503,1799773.7654,0.1178,0.1207,1755694245807,0.12
TRA-USDT,SPOT,TRA,USDT,,,,,,,1617963219000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.4607,101,0.4607,30,0.4601,290.351,0.4669,0.4724,0.455,73803.9050467062,160098.631167,0.4574,0.462,1755694236018,0.46
TRB-USDT,SPOT,TRB,USDT,,,,,,,1611907686000,,0.01,0.000001,0.01,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,35.44,0.01,35.44,6.597912,35.43,1.275,36.17,36.49,34.6,716070.70372835,20288.870647,34.74,35.5,1755694245813,0.35
TRUMP-USDT,SPOT,TRUMP,USDT,,,,,,,1737259200000,,0.001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,8.805,42.3273,8.801,149.5596,8.8,81.2186,8.968,9.028,8.568,24564696.98302,2812956.3245,8.612,8.703,1755694245309,0.88
TRX-USDT,SPOT,TRX,USDT,,,,,,,1611907686000,,0.00001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.35167,1600.595807,0.35168,10983.39051,0.35167,3353.949987,0.35139,0.35299,0.34592,12411131.65694817846,35515952.813381,0.34746,0.34927,1755694238207,0.35
TURBO-USDT,SPOT,TURBO,USDT,,,,,,,1684742400000,,0.000001,0.01,1000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.004095,9770.39,0.004099,29374.17,0.004097,125959.15,0.004245,0.004291,0.00401,1207084.98271407,294225048.36,0.004029,0.004151,1755694245720,4.09
ULTI-USDT,SPOT,ULTI,USDT,,,,,,,1717668000000,,0.000001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.0021,240666.4,0.002102,15481.7,0.0021,158044.7,0.002106,0.002122,0.002091,233268.7208232,111164078.3,0.002102,0.002104,1755694237613,0.21
UMA-USDT,SPOT,UMA,USDT,,,,,,,1611907686000,,0.001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,1.391,1.250062,1.391,184.266587,1.389,615.366884,1.375,1.626,1.309,6108973.168831747,4188055.207784,1.448,1.335,1755694244013,1.39
UNI-USDT,SPOT,UNI,USDT,,,,,,,1611907686000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,10.24,0.1,10.241,89.658569,10.24,0.15,10.428,10.506,9.915,13000817.793104905,1282381.040211,9.952,10.228,1755694245433,1.02
USDC-USDT,SPOT,USDC,USDT,,,,,,,1611907686000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.9998,150,0.9998,953687.481005,0.9997,613794.83656,0.9997,1.0001,0.9996,83702895.0204085574,83712768.165931,1.0001,0.9998,1755694238115,1.00
USDG-USDT,SPOT,USDG,USDT,,,,,,,1749643200000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.9999,3.4626,0.9999,17496.2509,0.9997,50,0.9991,1.0002,0.9991,2264.12591441,2264.1907,1.0001,1,1755694233008,1.00
USTC-USDT,SPOT,USTC,USDT,,,,,,,1653637616000,,0.00001,0.0001,100,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.01346,5425.5006,0.01347,19576.6859,0.01345,123297.7322,0.01391,0.01398,0.01308,462225.349121245,34280555.335,0.01323,0.01363,1755694245714,1.35
UXLINK-USDT,SPOT,UXLINK,USDT,,,,,,,1721289600000,,0.0001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.3088,2.43,0.3089,135,0.3088,50,0.3187,0.321,0.305,947003.831657,3054310.4,0.307,0.3133,1755694245208,3.09
VELO-USDT,SPOT,VELO,USDT,,,,,,,1615192253000,,0.000001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.014999,0.000001,0.015002,916.395052,0.014993,989.236527,0.015572,0.01579,0.014219,1643641.39907741271,110719350.646437,0.014395,0.015116,1755694237011,1.50
VELODROME-USDT,SPOT,VELODROME,USDT,,,,,,,1679040000000,,0.00001,0.0001,10,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.05175,166.6262,0.05188,12632.4506,0.05175,167.9141,0.05272,0.05292,0.04932,97810.242762721,1916302.4672,0.05003,0.05055,1755694244709,0.52
VINE-USDT,SPOT,VINE,USDT,,,,,,,1737882000000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.06728,192.42,0.06727,2315.82,0.06726,145.44,0.06979,0.07428,0.06583,13041358.883553,187660136.01,0.06788,0.06882,1755694243609,0.67
VRA-USDT,SPOT,VRA,USDT,,,,,,,1619591733000,,0.000001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.001433,22517.064252,0.001434,1992.854066,0.001433,90288.795638,0.00147,0.001491,0.001381,361101.271534044254,252077616.416743,0.001419,0.001429,1755694227918,0.14
W-USDT,SPOT,W,USDT,,,,,,,1712145600000,,0.00001,0.0001,10,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.07837,127.4412,0.07844,558,0.07842,15,0.07967,0.08043,0.07494,1305117.421675186,16888605.1044,0.07526,0.0776,1755694245225,0.78
WAXP-USDT,SPOT,WAXP,USDT,,,,,,,1644555324000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.02036,45.046423,0.0204,1555.626346,0.02038,1510.805694,0.02036,0.02047,0.01968,31749.64912576143,1578389.189885,0.01984,0.02001,1755694244907,2.04
WBTC-USDT,SPOT,WBTC,USDT,,,,,,,1611907686000,,0.1,0.000001,0.0001,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,113886,0.000175,113886,0.000325,113768.5,0.0005,115307.8,115630,112617.2,138918.7023663,1.221823,113034.7,113790.4,1755694245807,11.39
WCT-USDT,SPOT,WCT,USDT,,,,,,,1744711200000,,0.0001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.3045,22.23,0.3047,320.55,0.3045,48.3,0.3117,0.3139,0.2944,307346.30912,1017863.99,0.297,0.305,1755694243008,3.04
WIF-USDT,SPOT,WIF,USDT,,,,,,,1713171600000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.8376,627.951,0.8379,866.272,0.8377,514.051,0.8617,0.8691,0.8133,9134487.3211834,10956293.747,0.8264,0.8345,1755694245807,0.84
WIN-USDT,SPOT,WIN,USDT,,,,,,,1638426346000,,0.00000001,1,10000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.00006168,2446004,0.00006179,263573,0.00006169,282196,0.0000618,0.00006204,0.00005985,30198.57231999,494781186,0.00006019,0.00006136,1755694217015,0.62
WLD-USDT,SPOT,WLD,USDT,,,,,,,1690190400000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.9293,37.436,0.9287,380.534,0.9286,2.5,0.9438,0.9529,0.8942,7103493.3399945,7723390.856,0.9007,0.9201,1755694244814,0.93
WOO-USDT,SPOT,WOO,USDT,,,,,,,1639549699000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.0736,844.626026,0.07368,2000,0.07357,3397.446218,0.07567,0.07659,0.07096,401239.65007690583,5435148.178759,0.0715,0.074,1755694245719,0.74
XAUT-USDT,SPOT,XAUT,USDT,,,,,,,1658200770000,,0.1,0.000001,0.001,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,3343.2,0.002046,3343.5,0.089812,3343.4,0.696121,3337.8,3346.5,3316,527342.578663,158.535233,3317.6,3326.2,1755694245543,3.34
XCH-USDT,SPOT,XCH,USDT,,,,,,,1620050929000,,0.001,0.000001,0.1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,9.46,0.24788,9.465,6.661021,9.459,5.288893,9.662,9.81,9.331,398257.129517314,42061.90828,9.359,9.47,1755694239508,0.95
XLM-USDT,SPOT,XLM,USDT,,,,,,,1611907686000,,0.00001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.39756,15.048207,0.3975,301.886788,0.39749,266.434668,0.40669,0.41025,0.38977,3153893.10279154456,7940743.254716,0.39089,0.39802,1755694245312,3.98
XTZ-USDT,SPOT,XTZ,USDT,,,,,,,1611907686000,,0.0001,0.000001,1,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.7985,54,0.7993,54,0.799,670.518311,0.8115,0.8129,0.7779,506432.6244230181,636070.863858,0.7828,0.799,1755694245114,0.80
YFI-USDT,SPOT,YFI,USDT,,,,,,,1611907686000,,1,0.000001,0.0005,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,5470,0.0005,5477,0.010116,5474,0.0081,5570,5583,5325,165643.777791,30.447611,5346,5475,1755694244744,2.73
YGG-USDT,SPOT,YGG,USDT,,,,,,,1627468177000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.153,187.6978,0.1531,3961.193894,0.153,441,0.1545,0.1559,0.147,517283.3565663667,3407491.943772,0.149,0.151,1755694245225,1.53
ZBCN-USDT,SPOT,ZBCN,USDT,,,,,,,1713254400000,,0.0000001,1,1000,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.0043335,3268,0.0043367,9900,0.0043302,12297,0.0043162,0.0044628,0.0040001,1931984.061217,454018691,0.0042116,0.0042193,1755694245807,4.33
ZENT-USDT,SPOT,ZENT,USDT,,,,,,,1714975200000,,0.000001,0.1,100,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.00737,2814.4,0.007371,9607,0.007368,3304.8,0.007454,0.00758,0.00729,1590601.2633567,214390786.1,0.00734,0.007525,1755694243117,0.74
ZETA-USDT,SPOT,ZETA,USDT,,,,,,,1706756400000,,0.0001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,0.1875,447.2,0.1875,234,0.1874,234,0.1917,0.1931,0.1828,277190.6261467,1483435.122,0.184,0.188,1755694244726,0.19
ZEUS-USDT,SPOT,ZEUS,USDT,,,,,,,1712239200000,,0.0001,0.0001,10,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.106,1000,0.1061,1856.1485,0.1059,2024.613,0.1145,0.1149,0.1044,363340.3464422,3326426.8373,0.1083,0.1099,1755694245415,1.06
ZIL-USDT,SPOT,ZIL,USDT,,,,,,,1611907686000,,0.00001,0.000001,100,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.01106,20.79566,0.01106,26174.861372,0.01105,4500,0.01108,0.01116,0.01068,152978.71812867411,14044895.592569,0.01078,0.01089,1755694245807,1.11
ZK-USDT,SPOT,ZK,USDT,,,,,,,1718697600000,,0.00001,0.01,10,,9999999999999999,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000000,0.06163,15.01,0.06161,693,0.06159,774.01,0.06379,0.0647,0.06051,1160718.9452309,18664134.61,0.06107,0.06278,1755694245208,0.62
ZKJ-USDT,SPOT,ZKJ,USDT,,,,,,,1718607600000,,0.0001,0.0001,1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.1948,360.7077,0.1953,997.009,0.195,288.2552,0.1964,0.2042,0.1852,901134.82196458,4647216.3474,0.1864,0.1885,1755694243609,0.19
ZRO-USDT,SPOT,ZRO,USDT,,,,,,,1718884800000,,0.001,0.001,1,,999999999999999,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1000000,1.96,20.368,1.961,358.369,1.96,240.114,1.993,2.018,1.91,1340887.625217,687749.044,1.916,1.955,1755694245720,1.96
ZRX-USDT,SPOT,ZRX,USDT,,,,,,,1611907686000,,0.0001,0.000001,10,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.2418,35.021981,0.2421,220.16099,0.2418,900.16099,0.2465,0.2484,0.2351,46360.923128047,192467.76246,0.2375,0.241,1755694244726,2.42
ETH-BTC,SPOT,ETH,BTC,,,,,,,1611907686000,,0.00001,0.000001,0.0001,,999999999999,1000000,999999999999.0000000000000000,999999999999.0000000000000000,999999999999.0000000000000000,1000000,0.03697,0.001164,0.03698,20.306333,0.03697,0.4387,0.03719,0.03744,0.03607,632.95141355989,17220.636352,0.03611,0.03683,1755694244743,0.00
OKB-BTC,SPOT,OKB,BTC,,,,,,,1611907686000,,0.0000001,0.0001,0.1,,99999999999999,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1000000,0.0011709,0.1007,0.0011744,0.677,0.0011709,0.3993,0.0011026,0.0011856,0.0010516,15.83405288647,14218.6193,0.001064,0.0010816,1755694230229,0.00
